"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.1360318660736,,
"LUX","Luxembourg","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.1360318660736,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.32142853736877,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.15476179122924,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.15476179122924,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.15476179122924,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.15476179122924,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.15476179122924,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.15476179122924,,
"MEX","Mexico","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.15476179122924,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,3.48468255996704,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,3.47301602363586,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,3.4613492488861,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,3.46722221374511,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,3.45555543899536,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,3.45976185798645,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,3.44976186752319,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,3.43809509277343,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,3.4899206161499,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.31325387954711,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,3.25396823883056,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,3.25396823883056,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,3.25396823883056,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,3.25396823883056,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.30158734321594,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,3.2380952835083,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,3.44444441795349,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,3.44444441795349,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,3.44444441795349,,
"NLD","Netherlands","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,3.61111116409301,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,1.4928570985794,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.80952382087707,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.64285719394683,,
"NZL","New Zealand","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.64285719394683,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.33333325386047,,
"NOR","Norway","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.33333325386047,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.32539677619934,,
"POL","Poland","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.32539677619934,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1985","1985","IDX","Index","0","Units",,,5,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1986","1986","IDX","Index","0","Units",,,5,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1987","1987","IDX","Index","0","Units",,,5,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1988","1988","IDX","Index","0","Units",,,5,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1989","1989","IDX","Index","0","Units",,,5,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,4.83333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,4.83333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,4.58333349227905,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,4.41666650772094,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,4.41666650772094,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,4.41666650772094,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,4.41666650772094,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,4.41666650772094,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,4.41666650772094,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,4.13095235824584,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,4.13095235824584,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.55952382087707,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,3.39285707473754,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,3.13888883590698,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,3.13888883590698,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,3.13888883590698,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,3.13888883590698,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,3.13888883590698,,
"PRT","Portugal","EPR_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,3.13888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.97222232818603,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.88888883590698,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.38095235824584,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.50793647766113,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.50793647766113,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.50793647766113,,
"SVK","Slovak Republic","EPR_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.50793647766113,,
